Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_000869,T034,2026-08-13 20:56:00,15,12.972234,77.640698,917.5,37.0,0.28,0.33,10.21,1.8,0.1,2.2,Handlebar_Mount
TEL_000870,T034,2026-08-13 20:57:00,16,12.971302,77.637074,919.0,35.6,-0.59,-0.5,9.35,-0.4,-1.8,1.0,Handlebar_Mount
TEL_000871,T034,2026-08-13 20:58:00,17,12.967863,77.638189,923.7,34.4,-0.2,-0.42,10.58,2.1,1.6,1.1,Handlebar_Mount
TEL_000872,T034,2026-08-13 20:59:00,18,12.966642,77.634652,922.0,35.6,-1.02,0.42,12.2,-1.1,-9.5,-8.4,Handlebar_Mount
TEL_000873,T034,2026-08-13 21:00:00,19,12.969975,77.632732,922.7,36.6,1.04,0.36,8.94,1.6,12.2,-0.9,Handlebar_Mount
TEL_000874,T034,2026-08-13 21:01:00,20,12.972379,77.634393,924.3,27.8,1.23,-3.04,13.16,-12.2,5.0,-12.9,Handlebar_Mount
TEL_000875,T034,2026-08-13 21:02:00,21,12.975514,77.634814,915.1,30.1,0.03,0.79,11.34,0.6,-1.1,-8.6,Handlebar_Mount
TEL_000876,T034,2026-08-13 21:03:00,22,12.972429,77.63713,920.0,36.7,0.03,2.29,13.63,8.6,-5.1,6.4,Handlebar_Mount
TEL_000877,T034,2026-08-13 21:04:00,23,12.976164,77.635839,916.5,37.6,-0.03,0.29,10.27,-0.2,-1.0,14.4,Handlebar_Mount
TEL_000878,T034,2026-08-13 21:05:00,24,12.97609,77.639538,923.3,35.2,1.01,-0.8,12.36,-5.6,11.1,11.9,Handlebar_Mount
TEL_000879,T034,2026-08-13 21:06:00,25,12.973959,77.641805,915.3,29.6,0.93,-1.96,12.4,-5.6,4.2,13.0,Handlebar_Mount
TEL_000880,T034,2026-08-13 21:07:00,26,12.974326,77.638504,915.4,31.6,-0.04,0.69,9.39,0.9,0.5,-6.4,Handlebar_Mount
TEL_000881,T034,2026-08-13 21:08:00,27,12.977821,77.639342,924.0,34.2,0.13,0.91,10.61,2.0,3.3,-16.2,Handlebar_Mount
TEL_000882,T034,2026-08-13 21:09:00,28,12.976166,77.642685,917.6,35.5,-0.76,0.43,11.01,3.1,-4.7,6.9,Handlebar_Mount
TEL_000883,T034,2026-08-13 21:10:00,29,12.9801,77.641936,919.1,38.1,0.75,0.92,10.22,4.9,7.3,-10.7,Handlebar_Mount
TEL_000884,T034,2026-08-13 21:11:00,30,12.979938,77.638104,916.1,36.5,-0.59,-0.56,4.42,-1.2,-6.7,-6.5,Handlebar_Mount
TEL_000885,T034,2026-08-13 21:12:00,31,12.979938,77.638104,915.5,0.0,0.32,-2.52,7.16,-10.5,1.3,-2.7,Handlebar_Mount
TEL_000886,T035,2026-08-14 22:17:00,0,12.985332,77.641249,917.8,0.0,0.02,0.0,9.95,0.9,-0.1,-0.4,Handlebar_Mount
TEL_000887,T035,2026-08-14 22:18:00,1,12.984704,77.641567,918.3,6.7,-0.12,2.33,9.57,6.2,-2.8,-5.8,Handlebar_Mount
TEL_000888,T035,2026-08-14 22:19:00,2,12.985994,77.641379,924.6,12.4,0.54,1.96,9.53,5.5,6.7,-10.5,Handlebar_Mount
TEL_000889,T035,2026-08-14 22:20:00,3,12.985151,77.642699,924.8,14.9,-0.23,0.87,9.25,2.0,-4.6,-8.8,Handlebar_Mount
TEL_000890,T035,2026-08-14 22:21:00,4,12.984604,77.640757,923.2,19.2,0.3,1.51,9.04,4.0,-1.2,3.2,Handlebar_Mount
TEL_000891,T035,2026-08-14 22:22:00,5,12.986893,77.6415,917.7,22.9,0.37,1.27,7.83,3.9,3.5,12.0,Handlebar_Mount
TEL_000892,T035,2026-08-14 22:23:00,6,12.98912,77.639934,920.4,25.9,-0.04,1.06,8.04,1.5,-5.8,6.8,Handlebar_Mount
TEL_000893,T035,2026-08-14 22:24:00,7,12.991873,77.64018,921.1,26.3,1.0,0.12,4.47,0.7,8.7,-3.5,Handlebar_Mount
TEL_000894,T035,2026-08-14 22:25:00,8,12.989041,77.639111,923.1,28.8,-0.59,0.87,11.46,5.0,6.2,0.2,Handlebar_Mount
TEL_000895,T035,2026-08-14 22:26:00,9,12.985822,77.638682,924.6,30.9,0.37,0.73,9.93,3.3,-2.1,4.8,Handlebar_Mount
TEL_000896,T035,2026-08-14 22:27:00,10,12.988454,77.641037,915.7,33.6,1.0,0.95,9.37,-0.2,13.5,-9.1,Handlebar_Mount
TEL_000897,T035,2026-08-14 22:28:00,11,12.986277,77.638377,917.2,32.7,-0.55,-0.31,6.45,-2.6,-1.7,-7.4,Handlebar_Mount
TEL_000898,T035,2026-08-14 22:29:00,12,12.985671,77.64192,922.6,34.2,0.12,0.52,7.04,3.7,3.7,6.5,Handlebar_Mount
TEL_000899,T035,2026-08-14 22:30:00,13,12.982084,77.640894,921.6,35.5,0.97,0.43,7.79,2.2,6.2,-12.6,Handlebar_Mount
TEL_000900,T035,2026-08-14 22:31:00,14,12.982084,77.640894,915.6,0.0,0.13,-2.24,10.64,-10.0,-2.7,-6.6,Handlebar_Mount
TEL_000901,T036,2026-08-15 23:42:00,0,12.992233,77.630669,919.6,0.0,-0.04,0.0,9.05,-1.3,-0.4,2.5,Handlebar_Mount
TEL_000902,T036,2026-08-15 23:43:00,1,12.9928,77.630252,917.7,6.7,-0.19,2.33,8.18,7.2,-0.5,1.8,Handlebar_Mount
TEL_000903,T036,2026-08-15 23:44:00,2,12.992772,77.631313,921.4,10.1,0.72,1.18,16.75,0.9,6.4,-5.1,Handlebar_Mount
TEL_000904,T036,2026-08-15 23:45:00,3,12.993901,77.632082,919.1,13.0,0.51,0.99,10.23,3.0,-0.3,-5.3,Handlebar_Mount
TEL_000905,T036,2026-08-15 23:46:00,4,12.992371,77.631554,919.7,15.4,-0.14,0.83,12.49,1.7,6.7,2.9,Handlebar_Mount
TEL_000906,T036,2026-08-15 23:47:00,5,12.992699,77.630239,924.3,12.9,-0.56,-0.85,7.95,-2.4,-7.4,19.4,Handlebar_Mount
TEL_000907,T036,2026-08-15 23:48:00,6,12.994512,77.630609,922.4,17.6,-1.3,1.62,12.04,5.6,-16.3,8.6,Handlebar_Mount
TEL_000908,T036,2026-08-15 23:49:00,7,12.994059,77.628642,920.4,19.2,0.49,0.58,12.88,4.6,2.7,3.6,Handlebar_Mount
TEL_000909,T036,2026-08-15 23:50:00,8,12.991658,77.6288,923.7,22.9,1.22,1.26,11.74,5.4,15.6,9.8,Handlebar_Mount
TEL_000910,T036,2026-08-15 23:51:00,9,12.988956,77.628464,924.3,25.9,0.63,1.06,12.07,1.3,4.1,8.9,Handlebar_Mount
TEL_000911,T036,2026-08-15 23:52:00,10,12.987782,77.631334,918.5,29.5,-0.12,1.23,8.1,5.0,4.9,-11.2,Handlebar_Mount
TEL_000912,T036,2026-08-15 23:53:00,11,12.98626,77.633999,924.9,29.2,-0.71,-0.08,9.13,-1.3,-4.9,6.1,Handlebar_Mount
TEL_000913,T036,2026-08-15 23:54:00,12,12.988381,77.631484,921.6,31.3,0.39,0.71,11.44,1.5,5.3,10.6,Handlebar_Mount
TEL_000914,T036,2026-08-15 23:55:00,13,12.988749,77.63451,918.2,29.0,-0.98,-0.8,9.35,-2.9,-10.2,-3.5,Handlebar_Mount
TEL_000915,T036,2026-08-15 23:56:00,14,12.988987,77.637053,923.1,24.3,-0.48,-1.61,8.2,-3.2,3.0,-3.4,Handlebar_Mount
TEL_000916,T036,2026-08-15 23:57:00,15,12.986265,77.636178,924.5,27.2,-0.89,0.98,9.69,3.4,-6.8,7.2,Handlebar_Mount
TEL_000917,T036,2026-08-15 23:58:00,16,12.985475,77.639177,915.7,29.5,-1.97,0.82,12.45,0.9,-17.6,0.9,Handlebar_Mount
TEL_000918,T036,2026-08-15 23:59:00,17,12.987557,77.640745,922.7,24.8,0.3,-1.64,13.22,-7.5,4.3,8.8,Handlebar_Mount
TEL_000919,T036,2026-08-16 00:00:00,18,12.989076,77.638563,916.0,25.3,0.76,0.18,9.13,0.3,8.7,10.2,Handlebar_Mount
TEL_000920,T036,2026-08-16 00:01:00,19,12.988966,77.641504,921.3,28.0,0.79,0.93,13.42,5.7,2.1,-6.3,Handlebar_Mount
TEL_000921,T036,2026-08-16 00:02:00,20,12.987801,77.638551,922.3,30.2,0.8,0.78,13.53,1.5,6.7,2.0,Handlebar_Mount
TEL_000922,T036,2026-08-16 00:03:00,21,12.988326,77.635218,922.8,32.1,-0.29,0.65,11.49,4.7,-5.6,5.0,Handlebar_Mount
TEL_000923,T036,2026-08-16 00:04:00,22,12.988326,77.635218,920.7,0.0,0.03,-1.93,11.3,-7.0,1.7,0.4,Handlebar_Mount
TEL_000924,T037,2026-08-17 01:03:00,0,12.963401,77.621946,920.8,0.0,-0.12,0.0,8.5,1.1,-2.4,2.8,Handlebar_Mount
TEL_000925,T037,2026-08-17 01:04:00,1,12.96352,77.62264,919.2,6.7,0.18,2.33,11.23,7.0,-1.9,-1.5,Handlebar_Mount
TEL_000926,T037,2026-08-17 01:05:00,2,12.962132,77.622803,919.0,13.3,0.11,2.29,11.69,9.9,-2.2,0.1,Handlebar_Mount
TEL_000927,T037,2026-08-17 01:06:00,3,12.961199,77.624557,916.0,18.9,1.82,1.93,10.68,7.2,15.8,-8.2,Handlebar_Mount
TEL_000928,T037,2026-08-17 01:07:00,4,12.96356,77.625283,919.7,23.5,-0.19,1.62,9.38,2.0,2.5,21.4,Handlebar_Mount
TEL_000929,T037,2026-08-17 01:08:00,5,12.961018,77.62519,922.0,24.2,0.06,0.25,11.11,-5.1,-2.2,11.5,Handlebar_Mount
TEL_000930,T037,2026-08-17 01:09:00,6,12.963135,77.626711,920.8,24.8,-0.34,0.21,12.79,2.8,-1.0,-0.8,Handlebar_Mount
TEL_000931,T037,2026-08-17 01:10:00,7,12.965832,77.628038,922.2,28.6,-0.74,1.29,12.51,5.4,-9.7,-4.4,Handlebar_Mount
TEL_000932,T037,2026-08-17 01:11:00,8,12.9678,77.630595,918.5,30.7,-1.1,0.75,9.39,5.0,-12.0,4.5,Handlebar_Mount
TEL_000933,T037,2026-08-17 01:12:00,9,12.964497,77.631466,924.4,32.5,0.81,0.63,8.85,0.1,4.5,17.6,Handlebar_Mount
TEL_000934,T037,2026-08-17 01:13:00,10,12.968064,77.631689,922.4,34.0,1.17,0.53,9.74,1.2,1.8,8.7,Handlebar_Mount
TEL_000935,T037,2026-08-17 01:14:00,11,12.968567,77.628247,924.1,33.1,0.53,-0.33,10.51,-0.3,5.4,-10.2,Handlebar_Mount
TEL_000936,T037,2026-08-17 01:15:00,12,12.966253,77.625455,919.6,34.5,1.31,0.5,9.37,1.4,8.1,-15.6,Handlebar_Mount
TEL_000937,T037,2026-08-17 01:16:00,13,12.965633,77.629156,920.6,35.7,-0.19,0.42,10.49,3.8,-1.1,8.4,Handlebar_Mount
TEL_000938,T037,2026-08-17 01:17:00,14,12.962592,77.631529,923.6,36.7,0.25,0.35,5.48,-1.2,-3.0,0.6,Handlebar_Mount
TEL_000939,T037,2026-08-17 01:18:00,15,12.959305,77.629806,918.2,35.3,1.06,-0.48,7.4,0.1,6.5,-3.9,Handlebar_Mount
TEL_000940,T037,2026-08-17 01:19:00,16,12.962926,77.628303,915.1,37.3,-0.33,0.7,9.12,3.0,-1.9,-0.2,Handlebar_Mount
TEL_000941,T037,2026-08-17 01:20:00,17,12.965432,77.625179,916.6,38.1,0.03,0.26,4.46,-1.4,1.0,-10.4,Handlebar_Mount
TEL_000942,T037,2026-08-17 01:21:00,18,12.968792,77.623816,922.4,34.5,0.83,-1.25,6.24,-5.2,1.8,2.7,Handlebar_Mount
TEL_000943,T037,2026-08-17 01:22:00,19,12.968624,77.620067,922.8,35.7,-0.56,0.42,4.83,6.0,-3.6,7.4,Handlebar_Mount
TEL_000944,T037,2026-08-17 01:23:00,20,12.968336,77.616452,915.1,34.5,0.18,-0.43,11.65,-2.9,7.6,2.2,Handlebar_Mount
TEL_000945,T037,2026-08-17 01:24:00,21,12.969397,77.620051,918.5,35.7,-0.83,0.42,9.04,2.2,-13.6,-13.1,Handlebar_Mount
TEL_000946,T037,2026-08-17 01:25:00,22,12.965889,77.618448,923.1,36.7,0.19,0.35,11.44,3.7,1.8,12.0,Handlebar_Mount
TEL_000947,T037,2026-08-17 01:26:00,23,12.96331,77.621428,916.0,37.5,-0.33,0.3,11.39,2.5,-1.6,-3.0,Handlebar_Mount
TEL_000948,T037,2026-08-17 01:27:00,24,12.966874,77.619579,919.9,38.2,0.13,0.25,8.83,0.3,2.9,0.2,Handlebar_Mount
TEL_000949,T037,2026-08-17 01:28:00,25,12.968044,77.615673,921.7,38.8,-0.61,0.21,8.83,3.1,0.0,10.0,Handlebar_Mount
TEL_000950,T037,2026-08-17 01:29:00,26,12.96804,77.619814,917.4,39.4,0.41,0.18,13.88,1.3,3.7,4.1,Handlebar_Mount
TEL_000951,T037,2026-08-17 01:30:00,27,12.966982,77.623611,916.7,37.5,-0.64,-0.63,10.69,-3.8,-4.5,-12.7,Handlebar_Mount
TEL_000952,T037,2026-08-17 01:31:00,28,12.968651,77.627007,924.2,36.0,-0.34,-0.53,5.5,2.4,-9.5,-13.4,Handlebar_Mount
TEL_000953,T037,2026-08-17 01:32:00,29,12.967209,77.630618,916.9,37.0,-0.25,0.33,8.37,1.9,0.7,5.8,Handlebar_Mount
TEL_000954,T037,2026-08-17 01:33:00,30,12.97062,77.628582,920.9,37.8,0.22,0.28,8.54,1.7,0.4,-0.2,Handlebar_Mount
TEL_000955,T037,2026-08-17 01:34:00,31,12.967313,77.630463,923.7,36.2,-0.99,-0.54,5.71,-3.0,-9.2,8.7,Handlebar_Mount
TEL_000956,T037,2026-08-17 01:35:00,32,12.967681,77.634113,919.8,34.9,-0.82,-0.46,10.42,-2.1,-3.2,1.1,Handlebar_Mount
TEL_000957,T037,2026-08-17 01:36:00,33,12.971421,77.633539,922.2,36.0,-0.22,0.39,8.09,0.9,-7.8,-10.0,Handlebar_Mount
TEL_000958,T037,2026-08-17 01:37:00,34,12.971421,77.633539,919.4,0.0,-0.42,-1.83,8.54,-4.2,-4.0,-2.0,Handlebar_Mount
TEL_000959,T038,2026-08-11 02:17:00,0,12.974677,77.626261,921.2,0.0,0.28,0.0,9.92,-2.4,3.1,-0.3,Handlebar_Mount
TEL_000960,T038,2026-08-11 02:18:00,1,12.975199,77.625789,921.6,6.7,-0.29,2.33,8.35,11.4,-2.9,4.9,Handlebar_Mount
TEL_000961,T038,2026-08-11 02:19:00,2,12.974159,77.626004,922.5,10.1,0.46,1.18,9.7,3.7,5.3,10.9,Handlebar_Mount
TEL_000962,T038,2026-08-11 02:20:00,3,12.973098,77.627375,924.1,16.5,-0.53,2.23,3.4,8.0,-2.6,-17.5,Handlebar_Mount
TEL_000963,T038,2026-08-11 02:21:00,4,12.971612,77.626137,917.2,18.4,0.44,0.64,9.49,4.7,1.7,2.7,Handlebar_Mount
TEL_000964,T038,2026-08-11 02:22:00,5,12.973387,77.624624,921.7,22.2,1.08,1.31,10.34,2.9,8.9,-10.7,Handlebar_Mount
TEL_000965,T038,2026-08-11 02:23:00,6,12.971325,77.626302,916.7,25.3,0.12,1.1,8.62,6.9,5.8,-1.5,Handlebar_Mount
TEL_000966,T038,2026-08-11 02:24:00,7,12.97105,77.623605,924.7,25.8,1.22,0.15,11.43,0.0,13.4,-6.8,Handlebar_Mount
TEL_000967,T038,2026-08-11 02:25:00,8,12.968084,77.623948,922.9,28.4,-0.02,0.9,8.42,3.5,-1.6,2.0,Handlebar_Mount
TEL_000968,T038,2026-08-11 02:26:00,9,12.970885,77.622387,922.9,30.5,-0.1,0.76,12.04,3.7,-1.9,-11.8,Handlebar_Mount
TEL_000969,T038,2026-08-11 02:27:00,10,12.971098,77.625544,917.0,30.1,0.78,-0.14,9.56,2.3,5.9,-4.9,Handlebar_Mount
TEL_000970,T038,2026-08-11 02:28:00,11,12.974453,77.625302,921.8,32.0,1.49,0.66,4.84,0.9,16.4,4.0,Handlebar_Mount
TEL_000971,T038,2026-08-11 02:29:00,12,12.977579,77.624244,915.1,31.4,-0.64,-0.22,6.62,-1.4,-4.0,-10.7,Handlebar_Mount
TEL_000972,T038,2026-08-11 02:30:00,13,12.974403,77.623618,915.7,30.8,-0.23,-0.19,10.32,-1.9,-1.9,7.8,Handlebar_Mount
TEL_000973,T038,2026-08-11 02:31:00,14,12.977459,77.62455,921.4,30.4,0.32,-0.16,11.32,-0.2,6.0,-1.5,Handlebar_Mount
TEL_000974,T038,2026-08-11 02:32:00,15,12.979714,77.627213,915.9,33.2,0.11,0.98,9.2,6.0,8.0,21.2,Handlebar_Mount
TEL_000975,T038,2026-08-11 02:33:00,16,12.979053,77.630468,923.1,31.6,0.99,-0.56,12.86,1.3,9.1,-5.4,Handlebar_Mount
TEL_000976,T038,2026-08-11 02:34:00,17,12.978259,77.627059,918.9,33.3,-0.42,0.58,8.33,-0.7,0.2,19.2,Handlebar_Mount
TEL_000977,T038,2026-08-11 02:35:00,18,12.97675,77.630112,918.8,32.4,-0.32,-0.29,4.81,-2.6,-3.3,-2.4,Handlebar_Mount
TEL_000978,T038,2026-08-11 02:36:00,19,12.973579,77.629089,918.8,31.7,0.29,-0.25,10.69,-2.9,-1.3,8.3,Handlebar_Mount
TEL_000979,T038,2026-08-11 02:37:00,20,12.975743,77.631539,924.6,31.1,-0.98,-0.21,9.01,-3.9,-9.7,-3.4,Handlebar_Mount
TEL_000980,T038,2026-08-11 02:38:00,21,12.97361,77.628818,919.3,32.9,0.43,0.6,11.34,4.4,2.4,20.9,Handlebar_Mount
TEL_000981,T038,2026-08-11 02:39:00,22,12.970739,77.628402,917.3,27.6,-0.63,-1.83,7.32,-3.2,0.3,-17.6,Handlebar_Mount
TEL_000982,T038,2026-08-11 02:40:00,23,12.968808,77.626223,922.1,27.7,-0.92,0.02,9.99,-0.8,-11.6,-4.6,Handlebar_Mount
TEL_000983,T038,2026-08-11 02:41:00,24,12.968808,77.626223,916.4,0.0,-0.1,-2.3,11.33,-7.8,-2.2,-0.7,Handlebar_Mount
TEL_000984,T039,2026-08-12 04:44:00,0,12.969399,77.644805,915.3,0.0,-0.01,0.0,8.81,-2.4,0.2,6.3,Handlebar_Mount
TEL_000985,T039,2026-08-12 04:45:00,1,12.969823,77.644595,917.3,4.5,0.05,1.56,12.45,7.6,0.6,0.8,Handlebar_Mount
TEL_000986,T039,2026-08-12 04:46:00,2,12.9699,77.643494,919.5,10.5,0.13,2.08,10.19,9.3,1.6,-6.2,Handlebar_Mount
TEL_000987,T039,2026-08-12 04:47:00,3,12.970987,77.642281,920.1,15.5,0.85,1.75,13.84,4.1,4.3,-4.1,Handlebar_Mount
TEL_000988,T039,2026-08-12 04:48:00,4,12.970106,77.643896,919.6,17.5,-1.24,0.69,9.82,2.7,-11.0,0.9,Handlebar_Mount
TEL_000989,T039,2026-08-12 04:49:00,5,12.9701,77.641646,924.1,21.4,-1.08,1.36,10.32,3.6,-9.5,11.4,Handlebar_Mount
TEL_000990,T039,2026-08-12 04:50:00,6,12.972465,77.641629,922.5,22.5,-1.15,0.36,9.54,2.3,-13.8,16.1,Handlebar_Mount
TEL_000991,T039,2026-08-12 04:51:00,7,12.975005,77.642516,923.9,25.6,-0.65,1.08,11.3,4.3,-0.1,-11.9,Handlebar_Mount
TEL_000992,T039,2026-08-12 04:52:00,8,12.97741,77.639944,919.6,33.5,-0.79,2.74,8.6,9.6,-9.8,-4.0,Handlebar_Mount
TEL_000993,T039,2026-08-12 04:53:00,9,12.973656,77.63969,915.2,35.8,-0.28,0.81,6.74,3.8,-3.1,-3.1,Handlebar_Mount
TEL_000994,T039,2026-08-12 04:54:00,10,12.975047,77.635969,916.4,37.8,0.12,0.68,8.93,1.0,0.8,18.7,Handlebar_Mount
TEL_000995,T039,2026-08-12 04:55:00,11,12.971033,77.635544,921.4,38.4,0.1,0.24,13.91,1.3,-0.7,-4.0,Handlebar_Mount
TEL_000996,T039,2026-08-12 04:56:00,12,12.974889,77.633868,916.0,40.0,-0.22,0.53,6.59,2.1,1.5,2.9,Handlebar_Mount
TEL_000997,T039,2026-08-12 04:57:00,13,12.971976,77.636616,924.3,38.1,0.96,-0.67,9.7,-1.4,5.2,14.4,Handlebar_Mount
TEL_000998,T039,2026-08-12 04:58:00,14,12.972264,77.632559,919.3,38.7,1.2,0.22,9.0,5.8,5.7,7.1,Handlebar_Mount
TEL_000999,T039,2026-08-12 04:59:00,15,12.970209,77.635861,921.0,37.0,0.15,-0.59,7.42,-1.3,0.8,-0.9,Handlebar_Mount
TEL_001000,T039,2026-08-12 05:00:00,16,12.96746,77.633338,922.0,35.5,-0.01,-0.5,6.31,-3.7,-0.0,-9.3,Handlebar_Mount
TEL_001001,T039,2026-08-12 05:01:00,17,12.969758,77.630253,921.5,36.6,-0.2,0.36,13.12,-2.9,2.8,-8.5,Handlebar_Mount
TEL_001002,T039,2026-08-12 05:02:00,18,12.972538,77.627811,922.3,35.2,0.17,-0.48,11.24,1.6,-0.4,5.3,Handlebar_Mount
TEL_001003,T039,2026-08-12 05:03:00,19,12.974557,77.630772,915.4,34.1,-0.19,-0.4,12.54,-4.3,-1.3,10.8,Handlebar_Mount
TEL_001004,T039,2026-08-12 05:04:00,20,12.971248,77.629093,921.9,35.3,0.37,0.44,5.33,5.8,1.7,-5.4,Handlebar_Mount
TEL_001005,T039,2026-08-12 05:05:00,21,12.969865,77.632411,922.6,34.2,0.61,-0.41,10.94,-1.1,6.2,4.7,Handlebar_Mount
TEL_001006,T039,2026-08-12 05:06:00,22,12.969288,77.628735,923.6,35.4,1.41,0.44,8.98,0.5,7.8,8.6,Handlebar_Mount
TEL_001007,T039,2026-08-12 05:07:00,23,12.966669,77.631539,921.0,36.5,0.47,0.37,11.79,-0.3,7.0,0.6,Handlebar_Mount
TEL_001008,T039,2026-08-12 05:08:00,24,12.970066,77.633497,915.3,37.3,0.98,0.31,7.78,3.9,8.9,8.0,Handlebar_Mount
TEL_001009,T039,2026-08-12 05:09:00,25,12.974163,77.633818,922.3,39.1,0.82,0.59,9.28,2.5,0.2,1.2,Handlebar_Mount
TEL_001010,T039,2026-08-12 05:10:00,26,12.974163,77.633818,921.8,0.0,-0.04,-2.27,13.16,-6.7,3.9,1.3,Handlebar_Mount
TEL_001011,T040,2026-08-13 05:39:00,0,12.982247,77.632829,918.1,0.0,0.33,0.0,7.67,-0.2,3.2,-1.3,Handlebar_Mount
TEL_001012,T040,2026-08-13 05:40:00,1,12.981889,77.632223,923.5,6.7,0.11,2.33,10.87,10.5,-0.6,3.4,Handlebar_Mount
TEL_001013,T040,2026-08-13 05:41:00,2,12.98185,77.633284,923.9,10.1,-0.92,1.18,10.23,4.5,-8.2,-8.4,Handlebar_Mount
TEL_001014,T040,2026-08-13 05:42:00,3,12.980995,77.631934,920.3,15.2,0.46,1.77,10.23,8.1,2.6,-2.3,Handlebar_Mount
TEL_001015,T040,2026-08-13 05:43:00,4,12.982786,77.630938,923.0,19.5,-1.66,1.49,11.23,3.6,-8.6,-11.7,Handlebar_Mount
TEL_001016,T040,2026-08-13 05:44:00,5,12.981761,77.63288,919.3,20.9,0.7,0.47,8.59,-1.3,5.5,-17.4,Handlebar_Mount
TEL_001017,T040,2026-08-13 05:45:00,6,12.980228,77.630851,920.9,24.2,0.85,1.17,10.42,8.1,8.8,9.4,Handlebar_Mount
TEL_001018,T040,2026-08-13 05:46:00,7,12.978554,77.628853,922.9,24.8,-0.02,0.21,8.82,2.5,0.8,7.2,Handlebar_Mount
TEL_001019,T040,2026-08-13 05:47:00,8,12.978331,77.631745,918.6,27.6,0.17,0.95,10.54,3.6,5.3,-1.6,Handlebar_Mount
TEL_001020,T040,2026-08-13 05:48:00,9,12.978062,77.634644,915.8,27.7,0.39,0.02,13.84,-2.3,3.9,-10.7,Handlebar_Mount
TEL_001021,T040,2026-08-13 05:49:00,10,12.979337,77.637528,922.7,30.0,0.38,0.8,12.3,2.2,1.8,-17.0,Handlebar_Mount
TEL_001022,T040,2026-08-13 05:50:00,11,12.976174,77.636415,920.2,31.9,0.02,0.67,11.08,2.1,5.4,6.8,Handlebar_Mount
TEL_001023,T040,2026-08-13 05:51:00,12,12.974118,77.633557,920.8,33.5,1.23,0.56,10.45,5.7,14.8,-18.4,Handlebar_Mount
TEL_001024,T040,2026-08-13 05:52:00,13,12.97688,77.63597,917.9,34.9,0.62,0.47,9.57,2.6,-1.1,6.7,Handlebar_Mount
TEL_001025,T040,2026-08-13 05:53:00,14,12.977086,77.632087,922.9,37.0,-0.12,0.73,8.28,7.9,-5.0,-2.9,Handlebar_Mount
TEL_001026,T040,2026-08-13 05:54:00,15,12.975228,77.635599,921.7,37.8,0.3,0.28,8.87,2.3,6.0,2.0,Handlebar_Mount
TEL_001027,T040,2026-08-13 05:55:00,16,12.971726,77.637808,921.8,39.4,-0.63,0.57,10.66,2.8,-2.8,12.2,Handlebar_Mount
TEL_001028,T040,2026-08-13 05:56:00,17,12.96833,77.635871,923.5,37.2,0.56,-0.76,5.06,-2.7,7.2,-13.1,Handlebar_Mount
TEL_001029,T040,2026-08-13 05:57:00,18,12.966746,77.632204,924.0,38.0,0.21,0.27,8.75,0.5,4.5,15.3,Handlebar_Mount
TEL_001030,T040,2026-08-13 05:58:00,19,12.964307,77.629904,917.9,31.9,-0.34,-2.11,4.14,-9.3,2.3,0.9,Handlebar_Mount
TEL_001031,T040,2026-08-13 05:59:00,20,12.963308,77.626769,924.3,31.3,0.86,-0.22,12.4,-2.4,3.5,1.4,Handlebar_Mount
TEL_001032,T040,2026-08-13 06:00:00,21,12.960677,77.624509,920.3,33.0,-0.71,0.6,9.73,-0.7,-0.2,0.5,Handlebar_Mount
TEL_001033,T040,2026-08-13 06:01:00,22,12.964214,77.625259,918.2,34.4,0.08,0.5,7.64,3.7,5.1,-8.2,Handlebar_Mount
TEL_001034,T040,2026-08-13 06:02:00,23,12.967251,77.625282,920.2,28.9,-0.32,-1.91,8.77,-5.2,-2.8,-8.5,Handlebar_Mount
TEL_001035,T040,2026-08-13 06:03:00,24,12.965231,77.627536,915.9,28.8,0.05,-0.05,11.31,0.4,-6.9,14.1,Handlebar_Mount
TEL_001036,T040,2026-08-13 06:04:00,25,12.962859,77.629399,916.7,28.7,0.21,-0.04,6.83,1.8,3.6,4.4,Handlebar_Mount
TEL_001037,T040,2026-08-13 06:05:00,26,12.962266,77.632582,917.1,30.8,0.81,0.74,13.4,3.1,11.2,10.3,Handlebar_Mount
TEL_001038,T040,2026-08-13 06:06:00,27,12.964345,77.62974,917.4,33.5,-1.3,0.96,11.69,7.8,-13.3,-4.4,Handlebar_Mount
TEL_001039,T040,2026-08-13 06:07:00,28,12.962894,77.626371,924.3,34.9,-0.66,0.47,10.94,0.6,-6.1,-10.5,Handlebar_Mount
TEL_001040,T040,2026-08-13 06:08:00,29,12.959344,77.626515,919.5,33.8,-0.1,-0.38,11.01,-0.9,0.3,2.6,Handlebar_Mount
TEL_001041,T040,2026-08-13 06:09:00,30,12.958211,77.630026,923.9,35.1,0.66,0.46,13.49,3.4,-0.3,-2.5,Handlebar_Mount
TEL_001042,T040,2026-08-13 06:10:00,31,12.95662,77.626826,924.0,34.0,0.35,-0.39,8.36,-3.6,-0.8,-19.8,Handlebar_Mount
TEL_001043,T040,2026-08-13 06:11:00,32,12.958431,77.630172,921.9,36.2,0.07,0.78,9.51,1.4,3.4,-6.7,Handlebar_Mount
